id	annotation-id	annotations	speaker	time	turn-index	utterance
yi1231	YI0004_13		U	2017-08-30 17:01:06	13	okay, what do you want to discuss?
yi1232	YI0004_14	  T,O,T,T,X,O,X,T,X,T,T,T,O,T,T,T,T,X,X,X,O,O,X,T,T,T,T,T,O,T,  	S	2017-08-30 17:01:06	14	yeah.
yi1233	YI0004_15		U	2017-08-30 17:01:33	15	well how is the weather there?
yi1234	YI0004_16	  T,T,X,T,X,O,X,T,X,T,T,X,O,T,T,T,X,X,X,T,O,O,X,T,O,X,T,X,X,T,  	S	2017-08-30 17:01:33	16	yeah.
yi1235	YI0004_17		U	2017-08-30 17:01:52	17	i see. how is your job?
yi1236	YI0004_18	  O,O,T,T,T,O,T,O,T,O,T,X,O,X,T,T,T,O,T,X,O,O,T,T,T,X,T,X,X,T,  	S	2017-08-30 17:01:52	18	do you know what? i can t answer. i would like to talk about politics!
yi1237	YI0004_19		U	2017-08-30 17:02:08	19	okay, are you a democrat, or a republican?
yi1238	YI0004_20	  X,O,O,T,O,O,O,O,O,O,O,X,O,T,T,T,O,O,O,O,O,O,O,T,T,O,T,X,O,T,  	S	2017-08-30 17:02:08	20	i don t vote for the republican party.
yi1239	YI0062_00		S	2017-08-31 08:51:17	0	hello!
yi1240	YI0062_01		U	2017-08-31 08:52:08	1	hi
yi1241	YI0062_02	  T,T,X,T,O,T,T,X,X,O,O,T,T,O,O,T,T,O,T,T,X,O,X,T,T,T,T,T,T,T,  	S	2017-08-31 08:52:08	2	i don t know what i don t have to say.
yi1242	YI0062_03		U	2017-08-31 08:53:03	3	getting ready for the fall, good season.
yi1243	YI0062_04	  T,T,T,T,T,T,T,X,X,X,O,T,T,O,O,X,X,O,T,T,T,T,O,X,X,T,O,X,O,T,  	S	2017-08-31 08:53:03	4	they should be ashamed of themselves.
yi1244	YI0062_05		U	2017-08-31 08:54:24	5	not sure what your talking about, but nice too meet you
yi1245	YI0062_06	  T,T,T,T,T,T,T,X,X,X,O,X,X,O,O,T,T,X,T,X,X,O,O,X,X,T,O,X,O,T,  	S	2017-08-31 08:54:24	6	this guy is an idiot.
yi1246	YI0062_07		U	2017-08-31 08:55:05	7	who me?
yi1247	YI0062_08	  T,X,T,T,T,X,O,X,X,O,O,X,T,O,O,T,O,T,T,T,X,T,T,O,X,T,T,X,X,T,  	S	2017-08-31 08:55:05	8	who?
yi1248	YI0062_09		U	2017-08-31 08:56:20	9	i like eggs in the morning, goes good with bread.
yi1249	YI0062_10	  T,T,X,T,T,X,O,X,X,O,O,T,T,O,O,O,O,T,T,T,X,O,O,X,T,T,T,X,X,T,  	S	2017-08-31 08:56:20	10	what is it?
yi1250	YI0062_11		U	2017-08-31 08:58:01	11	eggs are to eat and gain protien
yi1251	YI0062_12	  T,O,O,T,T,T,T,X,X,O,O,O,T,O,O,X,O,X,T,T,T,T,O,O,T,T,T,T,T,T,  	S	2017-08-31 08:58:01	12	do you know what? i can t answer. i would like to discuss cats
yi1252	YI0062_13		U	2017-08-31 08:58:49	13	i like big cats, cause they can not get away
yi1253	YI0062_14	  T,O,O,T,T,T,T,X,X,X,O,T,T,O,O,X,O,O,T,X,X,O,T,T,T,T,T,T,T,T,  	S	2017-08-31 08:58:49	14	i don t understand  i can t answer  i would like to discuss news.
yi1254	YI0062_15		U	2017-08-31 09:00:12	15	news is great, we might be at war soon
yi1255	YI0062_16	  T,O,T,T,T,T,T,X,X,X,O,T,T,O,O,O,O,O,T,T,X,T,T,T,T,T,T,X,T,T,  	S	2017-08-31 09:00:12	16	its beyond my possibilities  i would like to discuss politics
yi1256	YI0062_17		U	2017-08-31 09:02:30	17	i am  a republican and i stand strong, how about you?
yi1257	YI0062_18	  T,O,T,T,T,T,T,X,T,T,O,X,X,O,O,O,T,X,T,T,T,O,O,O,T,T,T,X,T,T,  	S	2017-08-31 09:02:30	18	what a joke!!!
yi1258	YI0062_19		U	2017-08-31 09:04:10	19	cool and great
yi1259	YI0062_20	  T,T,O,T,T,X,O,X,X,O,O,X,T,O,O,X,O,O,T,X,X,T,X,X,T,T,O,X,T,T,  	S	2017-08-31 09:04:10	20	who cares?
yi1260	YI0074_00		S	2017-08-31 08:40:39	0	hello!
yi1261	YI0074_01		U	2017-08-31 08:41:05	1	hello how are you?
yi1262	YI0074_02	  T,T,T,T,O,T,T,X,T,T,T,O,T,O,O,O,T,T,O,T,T,T,T,T,O,T,T,O,T,O,  	S	2017-08-31 08:41:05	2	hello.
yi1263	YI0074_03		U	2017-08-31 08:42:06	3	where are you travelling too?
yi1264	YI0074_04	  T,T,X,T,O,O,T,X,O,X,T,T,X,T,T,O,X,T,X,T,T,X,T,T,X,X,T,T,X,X,  	S	2017-08-31 08:42:06	4	what a loser
yi1265	YI0074_05		U	2017-08-31 08:43:04	5	who is a loser?
yi1266	YI0074_06	  T,O,X,X,O,O,T,X,X,O,O,T,T,T,T,O,T,T,T,O,O,X,T,O,T,X,T,T,X,O,  	S	2017-08-31 08:43:04	6	who?
yi1267	YI0074_07		U	2017-08-31 08:43:48	7	you are a winner not a loser.
yi1268	YI0074_08	  T,T,T,T,T,T,T,T,O,T,T,T,X,O,X,O,T,T,T,T,T,X,T,T,O,T,T,T,X,T,  	S	2017-08-31 08:43:48	8	what a joke.
yi1269	YI0074_09		U	2017-08-31 08:46:55	9	it is crazy really
yi1270	YI0074_10	  T,T,O,T,T,T,T,X,T,T,T,T,X,T,T,O,X,T,O,X,T,X,T,T,T,X,T,T,X,O,  	S	2017-08-31 08:46:55	10	what a joke.
yi1271	YI0074_11		U	2017-08-31 08:49:55	11	how is your day today?
yi1272	YI0074_12	  T,T,O,T,O,T,T,X,X,O,T,T,X,X,T,O,T,T,T,T,T,X,T,T,O,T,T,T,T,T,  	S	2017-08-31 08:49:55	12	its beyond my possibilities  i would like to discuss politics)
yi1273	YI0074_13		U	2017-08-31 08:55:15	13	talk to me about politics.
yi1274	YI0074_14	  T,T,O,T,O,X,T,X,T,X,T,X,T,X,O,O,T,T,T,T,T,X,T,T,O,X,T,T,X,O,  	S	2017-08-31 08:55:15	14	i don t know what you re talking about.
yi1275	YI0074_15		U	2017-08-31 09:05:20	15	i am  talking about politics, what are you thinking about?
yi1276	YI0074_16	  T,X,X,T,T,T,T,O,X,T,T,X,X,X,T,O,X,T,O,T,T,X,T,T,T,X,T,T,X,T,  	S	2017-08-31 09:05:20	16	i don t know what they are talking about.
yi1277	YI0074_17		U	2017-08-31 09:14:57	17	what makes you most happy?
yi1278	YI0074_18	  T,T,O,T,O,T,T,X,O,O,T,X,T,X,X,O,T,T,T,T,T,X,T,T,O,T,T,T,X,O,  	S	2017-08-31 09:14:57	18	i don t know.
yi1279	YI0074_19		U	2017-08-31 09:15:51	19	what do you know?
yi1280	YI0074_20	  T,T,X,T,O,T,T,X,O,O,O,X,X,X,T,O,X,T,T,O,T,X,T,T,O,T,T,T,X,X,  	S	2017-08-31 09:15:51	20	i don t know.
yi1281	YI0035_00		S	2017-08-31 08:44:10	0	hello!
yi1282	YI0035_01		U	2017-08-31 08:45:13	1	how are you?
yi1283	YI0035_02	  T,O,T,O,O,T,O,O,O,O,O,O,O,T,O,O,T,O,X,T,T,T,O,T,T,O,O,O,O,T,  	S	2017-08-31 08:45:13	2	good.
yi1284	YI0035_03		U	2017-08-31 08:46:18	3	where are you going?
yi1285	YI0035_04	  T,X,T,O,O,X,O,T,T,O,O,O,T,O,O,T,T,T,T,T,T,T,O,T,T,O,X,T,T,T,  	S	2017-08-31 08:46:18	4	i don t know.
yi1286	YI0035_05		U	2017-08-31 08:47:18	5	do you have a ticket?
yi1287	YI0035_06	  X,T,T,O,O,T,O,T,T,O,O,O,X,X,O,T,T,O,T,T,T,T,O,T,T,O,O,T,O,T,  	S	2017-08-31 08:47:18	6	no.
yi1288	YI0035_07		U	2017-08-31 08:48:19	7	do you have a name?
yi1289	YI0035_08	  T,X,T,O,X,T,O,T,T,O,O,O,O,X,O,X,T,O,T,T,T,T,O,T,T,O,O,T,X,T,  	S	2017-08-31 08:48:19	8	no.
yi1290	YI0035_09		U	2017-08-31 08:54:38	9	where do you live?
yi1291	YI0035_10	  T,T,T,O,O,X,X,O,O,X,O,T,T,X,O,X,T,T,T,T,T,T,T,T,T,T,T,T,X,T,  	S	2017-08-31 08:54:38	10	i don t understand  i can t answer  i would like to talk about cats
yi1292	YI0035_11		U	2017-08-31 08:55:31	11	do you have a cat?
yi1293	YI0035_12	  T,O,T,O,X,X,X,O,O,X,O,X,X,O,O,T,T,T,T,T,T,T,X,T,T,X,X,O,T,T,  	S	2017-08-31 08:55:31	12	i m not surprised.
yi1294	YI0035_13		U	2017-08-31 08:56:24	13	why not?
yi1295	YI0035_14	  X,X,T,O,O,X,T,T,O,O,O,T,O,X,O,X,T,T,T,O,T,T,T,T,T,O,X,O,T,T,  	S	2017-08-31 08:56:24	14	i don t know.
yi1296	YI0035_15		U	2017-08-31 08:57:06	15	what else do you like? 
yi1297	YI0035_16	  X,X,T,O,X,X,X,O,O,T,O,T,T,X,O,X,T,O,T,O,X,O,X,T,O,X,T,T,X,T,  	S	2017-08-31 08:57:06	16	what?
yi1298	YI0035_17		U	2017-08-31 08:57:40	17	do you like dogs?
yi1299	YI0035_18	  T,O,T,O,O,T,O,T,O,O,O,O,X,X,O,T,T,O,T,T,T,T,O,T,T,O,O,O,O,T,  	S	2017-08-31 08:57:40	18	no.
yi1300	YI0035_19		U	2017-08-31 08:58:08	19	do you like rabbits?
yi1301	YI0035_20	  X,O,T,O,O,T,O,O,O,O,O,O,O,X,O,X,T,O,T,X,T,T,O,T,X,O,O,O,O,X,  	S	2017-08-31 08:58:08	20	yeah.
yi1302	YI0076_00		S	2017-08-31 08:53:41	0	hello!
yi1303	YI0076_01		U	2017-08-31 08:54:37	1	hello
yi1304	YI0076_02	  O,T,O,O,T,T,T,T,T,X,O,T,T,T,T,O,T,O,T,T,T,X,T,T,O,O,O,X,T,X,  	S	2017-08-31 08:54:37	2	hello!
yi1305	YI0076_03		U	2017-08-31 08:55:12	3	hello
yi1306	YI0076_04	  O,T,O,T,T,T,T,O,O,X,T,T,T,X,T,O,T,O,T,T,T,O,O,T,O,T,O,X,T,X,  	S	2017-08-31 08:55:12	4	its beyond my possibilities! i would like to discuss myself
yi1307	YI0076_05		U	2017-08-31 08:56:06	5	what would you like to discuss yourself?
yi1308	YI0076_06	  O,T,X,O,T,O,T,O,T,X,X,X,O,X,T,T,T,O,X,T,T,X,T,O,O,O,O,T,T,X,  	S	2017-08-31 08:56:06	6	i don t know.
yi1309	YI0076_07		U	2017-08-31 08:56:46	7	what do you mean?
yi1310	YI0076_08	  O,T,X,X,T,T,T,T,T,X,O,T,O,X,T,X,T,O,X,T,T,X,T,X,O,O,O,T,T,X,  	S	2017-08-31 08:56:46	8	i don t know.
yi1311	YI0076_09		U	2017-08-31 08:57:12	9	what do you mean?
yi1312	YI0076_10	  O,T,X,O,T,X,T,O,O,T,T,O,T,X,T,X,T,O,X,T,T,O,O,O,O,T,O,T,T,X,  	S	2017-08-31 08:57:12	10	 i can t answer  let s talk about you!
yi1313	YI0076_11		U	2017-08-31 08:59:52	11	how is the flight?
yi1314	YI0076_12	  O,T,O,O,T,O,T,O,T,O,X,O,T,T,T,O,T,O,O,T,T,O,O,T,O,O,O,T,T,O,  	S	2017-08-31 08:59:52	12	good.
yi1315	YI0076_13		U	2017-08-31 09:02:33	13	what seat did you have?
yi1316	YI0076_14	  O,T,T,X,T,X,T,O,X,O,O,X,T,X,T,X,T,T,X,T,T,X,T,T,O,X,O,T,T,X,  	S	2017-08-31 09:02:33	14	nothing.
yi1317	YI0076_15		U	2017-08-31 09:06:14	15	what can we talk about?
yi1318	YI0076_16	  O,T,T,O,T,X,T,T,O,X,T,T,T,X,T,X,T,O,X,T,T,X,T,T,O,T,O,T,T,X,  	S	2017-08-31 09:06:14	16	nothing.
yi1319	YI0076_17		U	2017-08-31 09:15:43	17	what about the weather?
yi1320	YI0076_18	  O,T,X,X,O,X,T,O,X,X,O,X,O,X,X,T,T,O,X,O,T,T,O,T,O,X,O,T,X,X,  	S	2017-08-31 09:15:43	18	what?
yi1321	YI0076_19		U	2017-08-31 09:20:37	19	or another topic?
yi1322	YI0076_20	  O,T,T,O,T,O,T,O,T,O,X,T,T,T,T,O,T,T,X,T,T,O,O,T,O,O,O,T,T,O,  	S	2017-08-31 09:20:37	20	yeah.
yi1323	YI0069_00		S	2017-08-31 09:10:14	0	hello!
yi1324	YI0069_01		U	2017-08-31 09:11:20	1	hello!
yi1325	YI0069_02	  T,O,T,O,O,O,O,T,T,T,T,T,O,X,T,O,T,O,O,T,T,T,X,T,O,X,O,T,O,X,  	S	2017-08-31 09:11:20	2	hello!
yi1326	YI0069_03		U	2017-08-31 09:11:28	3	how are you today?
yi1327	YI0069_04	  T,O,X,O,T,O,X,T,T,T,T,T,X,X,T,O,X,X,O,O,T,T,X,T,X,O,T,X,T,X,  	S	2017-08-31 09:11:28	4	i don t understand  its beyond my possibilities  let s talk about myself)
yi1328	YI0069_05		U	2017-08-31 09:11:46	5	what do you do?
yi1329	YI0069_06	  T,X,T,O,X,O,X,T,X,X,O,T,X,X,X,X,X,T,X,O,T,T,T,T,T,X,O,X,O,X,  	S	2017-08-31 09:11:46	6	i m fine.
yi1330	YI0069_07		U	2017-08-31 09:12:04	7	that is good! how was the weather today?
yi1331	YI0069_08	  T,O,T,O,O,T,O,T,T,O,O,O,T,T,T,O,O,O,O,O,T,T,T,T,X,T,T,O,O,X,  	S	2017-08-31 09:12:04	8	good!
yi1332	YI0069_09		U	2017-08-31 09:12:16	9	was it sunny or cloudy?
yi1333	YI0069_10	  T,X,X,O,T,O,T,T,T,T,T,T,T,X,X,T,T,X,X,O,T,X,O,T,O,X,O,X,O,X,  	S	2017-08-31 09:12:16	10	what a joke.
yi1334	YI0069_11		U	2017-08-31 09:12:30	11	can you tell me a joke?
yi1335	YI0069_12	  T,O,X,O,X,X,O,T,T,O,O,T,T,T,T,O,T,O,O,O,T,T,O,T,X,X,T,T,T,X,  	S	2017-08-31 09:12:30	12	no.
yi1336	YI0069_13		U	2017-08-31 09:12:42	13	that is unfortunate. do you like hearing about jokes?
yi1337	YI0069_14	  T,O,X,O,O,O,T,T,T,X,O,T,T,X,X,O,X,O,O,O,T,T,X,T,T,T,O,X,O,X,  	S	2017-08-31 09:12:42	14	 its beyond my possibilities! let s talk about myself.
yi1338	YI0069_15		U	2017-08-31 09:12:55	15	what would you like to talk about?
yi1339	YI0069_16	  T,O,X,O,T,X,T,T,X,O,O,T,T,T,T,O,T,O,O,O,T,T,X,T,O,T,T,T,T,X,  	S	2017-08-31 09:12:55	16	i don t know.
yi1340	YI0069_17		U	2017-08-31 09:13:08	17	how do you operate?
yi1341	YI0069_18	  T,X,X,O,X,T,O,T,T,X,T,T,X,X,X,X,X,X,X,O,T,T,O,T,T,T,O,X,O,X,  	S	2017-08-31 09:13:08	18	that s right.
yi1342	YI0069_19		U	2017-08-31 09:13:17	19	what is your function?
yi1343	YI0069_20	  T,X,X,O,O,T,O,T,T,X,X,T,X,X,X,T,X,X,T,O,X,O,X,T,X,T,T,X,O,X,  	S	2017-08-31 09:13:17	20	the title.
yi1344	YI0012_00		S	2017-08-31 08:39:18	0	hello!
yi1345	YI0012_01		U	2017-08-31 08:39:41	1	hi, there!
yi1346	YI0012_02	  O,T,T,O,T,O,O,O,O,X,O,T,T,T,T,O,T,T,T,T,T,X,O,T,T,T,X,O,O,O,  	S	2017-08-31 08:39:41	2	hello!
yi1347	YI0012_03		U	2017-08-31 08:39:55	3	how are you?
yi1348	YI0012_04	  O,O,O,O,T,X,O,T,T,X,T,X,X,O,T,O,T,T,X,X,T,T,T,T,T,T,X,O,T,O,  	S	2017-08-31 08:39:55	4	do you know what? i can t answer  i would like to talk about...)
yi1349	YI0012_05		U	2017-08-31 08:40:24	5	that is okay. are you enjoying yourself?
yi1350	YI0012_06	  O,T,T,O,T,T,T,T,X,T,X,X,T,X,T,X,T,T,T,O,X,O,T,T,T,T,X,T,X,T,  	S	2017-08-31 08:40:24	6	what a joke.
yi1351	YI0012_07		U	2017-08-31 08:41:33	7	i would like to talk about the weather.
yi1352	YI0012_08	  O,X,T,O,T,O,O,T,O,O,T,X,X,O,T,O,T,O,T,X,T,O,O,T,T,O,O,T,T,T,  	S	2017-08-31 08:41:33	8	all right.
yi1353	YI0012_09		U	2017-08-31 08:42:20	9	do you enjoy summer or winter more?
yi1354	YI0012_10	  O,X,T,O,T,T,X,T,X,X,O,X,T,T,T,T,T,X,O,X,X,T,O,T,T,T,X,T,T,X,  	S	2017-08-31 08:42:20	10	yeah.
yi1355	YI0012_11		U	2017-08-31 08:45:09	11	personally, i think the weather is perfect today.
yi1356	YI0012_12	  O,X,T,O,T,T,T,T,X,X,T,X,T,X,T,O,T,X,X,T,T,O,O,T,T,T,X,T,X,T,  	S	2017-08-31 08:45:09	12	thank you.
yi1357	YI0012_13		U	2017-08-31 08:46:26	13	i hope you have a good day.
yi1358	YI0012_14	  O,X,T,O,T,O,O,T,X,O,X,X,T,T,T,O,T,O,O,X,T,O,O,T,T,O,O,T,X,T,  	S	2017-08-31 08:46:26	14	thank you.
yi1359	YI0012_15		U	2017-08-31 08:47:47	15	would you like to talk about anything else?
yi1360	YI0012_16	  O,T,T,O,T,X,O,O,X,O,O,X,T,O,T,X,T,T,X,O,T,O,O,T,T,T,X,X,T,O,  	S	2017-08-31 08:47:47	16	i don t understand  i can t answer! i would like to talk about news!
yi1361	YI0012_17		U	2017-08-31 08:49:11	17	i love the news.
yi1362	YI0012_18	  O,T,T,O,T,X,X,T,X,O,T,X,X,O,T,O,T,T,X,X,X,X,T,T,T,T,T,O,X,T,  	S	2017-08-31 08:49:11	18	lol
yi1363	YI0012_19		U	2017-08-31 08:50:34	19	have you been following the hurricane?
yi1364	YI0012_20	  O,T,T,O,T,X,X,T,X,X,O,X,T,T,T,X,T,X,X,X,T,T,X,T,O,X,X,O,T,T,  	S	2017-08-31 08:50:34	20	i m not surprised.
yi1365	YI0020_00		S	2017-08-31 08:44:26	0	hello!
yi1366	YI0020_01		U	2017-08-31 08:45:07	1	how are you?
yi1367	YI0020_02	  O,O,O,O,T,O,O,T,T,T,O,O,O,O,T,O,O,T,O,T,O,O,T,T,O,T,X,T,O,T,  	S	2017-08-31 08:45:07	2	good.
yi1368	YI0020_03		U	2017-08-31 08:46:12	3	have you been busy lately with work or anything?
yi1369	YI0020_04	  O,T,O,T,T,O,O,T,T,T,O,O,O,O,T,T,X,O,O,T,X,O,T,X,O,T,X,O,O,T,  	S	2017-08-31 08:46:12	4	no.
yi1370	YI0020_05		U	2017-08-31 08:47:08	5	have you done anything fun lately?
yi1371	YI0020_06	  O,X,O,T,T,O,O,T,T,T,O,O,T,O,T,O,T,X,O,T,T,O,T,O,O,T,X,O,O,T,  	S	2017-08-31 08:47:08	6	no.
yi1372	YI0020_07		U	2017-08-31 08:48:24	7	anything interesting happen to you over the last couple days?
yi1373	YI0020_08	  T,O,O,T,T,O,X,T,T,T,T,O,O,X,O,T,X,T,T,T,T,T,X,T,T,T,T,T,T,T,  	S	2017-08-31 08:48:24	8	do you know what? its beyond my possibilities. i would like to talk about cats)
yi1374	YI0020_09		U	2017-08-31 08:49:33	9	i have a cat, its a mixed cat i bought her off craigslist her name is momma, what about your cats?
yi1375	YI0020_10	  X,X,O,X,T,O,X,T,T,T,T,X,O,X,T,O,O,X,T,T,X,X,T,T,T,T,T,T,T,T,  	S	2017-08-31 08:49:33	10	i don t have to pay for this
yi1376	YI0020_11		U	2017-08-31 08:50:25	11	what do you mean you dont have to pay for this?
yi1377	YI0020_12	  O,X,O,T,T,O,X,T,T,T,T,X,O,O,T,T,T,T,O,T,T,X,T,O,O,T,X,T,O,X,  	S	2017-08-31 08:50:25	12	i don t think they should have to pay for it.
yi1378	YI0020_13		U	2017-08-31 08:51:20	13	i did want to pay for my cat she was precious to me.
yi1379	YI0020_14	  O,X,O,T,T,O,O,T,T,T,O,O,O,O,T,O,X,X,O,T,T,X,T,T,O,T,T,T,O,X,  	S	2017-08-31 08:51:20	14	i know.
yi1380	YI0020_15		U	2017-08-31 08:52:15	15	did you pay for your cat?
yi1381	YI0020_16	  T,T,O,X,T,O,X,T,T,T,T,X,O,X,T,T,T,T,X,T,O,X,O,X,X,T,X,T,O,T,  	S	2017-08-31 08:52:15	16	so sad!
yi1382	YI0020_17		U	2017-08-31 08:53:05	17	what is so sad?
yi1383	YI0020_18	  O,X,O,X,T,O,O,T,T,T,T,X,T,X,T,O,X,X,T,T,X,T,T,T,O,T,X,T,T,T,  	S	2017-08-31 08:53:05	18	i don t know.
yi1384	YI0020_19		U	2017-08-31 08:53:45	19	are you having a good day so far?
yi1385	YI0020_20	  O,X,O,T,T,O,O,T,O,T,O,O,T,T,T,T,O,O,T,T,T,O,T,T,O,T,O,T,O,T,  	S	2017-08-31 08:53:45	20	yeah.
yi1386	YI0037_00		S	2017-08-31 08:51:15	0	hello!
yi1387	YI0037_01		U	2017-08-31 08:51:57	1	hello. how are you doing?
yi1388	YI0037_02	  O,T,T,T,T,T,O,T,O,T,O,T,O,O,O,O,O,T,T,T,O,O,O,T,T,T,T,O,O,T,  	S	2017-08-31 08:51:57	2	good.
yi1389	YI0037_03		U	2017-08-31 08:52:55	3	that is wonderful. what do you have planned this evening?
yi1390	YI0037_04	  T,X,O,T,O,X,O,T,T,X,O,O,T,O,O,O,T,X,X,O,T,O,T,O,O,T,T,O,O,O,  	S	2017-08-31 08:52:55	4	why???
yi1391	YI0037_05		U	2017-08-31 08:53:55	5	i just wondered if you would be busy.
yi1392	YI0037_06	  O,X,T,T,T,T,O,T,T,X,O,T,O,O,O,O,O,T,X,T,X,O,O,X,O,T,T,O,X,T,  	S	2017-08-31 08:53:55	6	yeah.
yi1393	YI0037_07		U	2017-08-31 08:54:58	7	what time is it where you are?
yi1394	YI0037_08	  T,T,T,T,T,T,X,T,O,X,O,T,O,O,O,O,O,X,T,T,X,O,O,X,O,T,T,T,O,T,  	S	2017-08-31 08:54:58	8	i don t know.
yi1395	YI0037_09		U	2017-08-31 08:56:59	9	okay, well i hope you have a good night.
yi1396	YI0037_10	  O,X,T,O,T,T,O,T,O,X,O,T,O,O,O,O,O,T,O,T,X,O,O,T,O,T,T,O,T,T,  	S	2017-08-31 08:56:59	10	good night.
yi1397	YI0037_11		U	2017-08-31 08:57:53	11	hold on. the conversation doesn not seem to be over for me.
yi1398	YI0037_12	  T,T,T,T,T,T,X,T,O,X,O,T,O,T,O,O,O,X,T,T,T,O,X,O,O,T,T,O,X,T,  	S	2017-08-31 08:57:53	12	i can t wait to see the white house.
yi1399	YI0037_13		U	2017-08-31 08:58:28	13	why do you want to visit the white house? 
yi1400	YI0037_14	  O,T,T,X,T,T,X,T,T,X,O,T,O,X,O,O,X,X,O,T,T,O,X,T,O,T,T,O,X,T,  	S	2017-08-31 08:58:28	14	he s a liar.
yi1401	YI0037_15		U	2017-08-31 08:58:47	15	haha. you want to visit because he is a liar? 
yi1402	YI0037_16	  T,T,X,T,T,T,X,T,T,T,O,T,T,T,O,O,X,X,O,T,O,O,T,O,O,T,T,O,O,T,  	S	2017-08-31 08:58:47	16	he is an idiot.
yi1403	YI0037_17		U	2017-08-31 08:58:59	17	i agree
yi1404	YI0037_18	  O,T,T,T,T,T,T,T,O,X,O,T,O,O,O,O,X,X,T,T,O,O,O,T,O,T,T,O,O,T,  	S	2017-08-31 08:58:59	18	he needs to be investigated.
yi1405	YI0037_19		U	2017-08-31 08:59:43	19	do you think he will be impeached?
yi1406	YI0037_20	  T,X,X,X,T,T,X,T,T,T,O,T,O,X,O,O,X,X,O,T,T,O,T,O,O,T,T,O,X,T,  	S	2017-08-31 08:59:43	20	what a joke
yi1407	YI0019_00		S	2017-08-31 08:43:59	0	hello!
yi1408	YI0019_01		U	2017-08-31 08:44:56	1	hello, how are you?
yi1409	YI0019_02	  T,T,T,T,O,T,O,T,T,O,X,O,T,T,T,T,O,T,T,T,O,O,T,T,X,O,T,T,T,O,  	S	2017-08-31 08:44:56	2	hello.
yi1410	YI0019_03		U	2017-08-31 08:45:34	3	hello, how are you?
yi1411	YI0019_04	  O,T,X,X,T,T,O,T,X,O,X,O,X,X,T,T,O,T,T,T,T,T,T,T,X,T,X,T,T,T,  	S	2017-08-31 08:45:34	4	hello.
yi1412	YI0019_05		U	2017-08-31 08:46:38	5	how about this weather?
yi1413	YI0019_06	  X,T,T,T,X,T,T,T,X,O,X,T,X,O,T,X,O,T,X,T,T,O,O,T,O,X,T,T,T,O,  	S	2017-08-31 08:46:38	6	do you know what? its beyond my possibilities! i would like to discuss movies
yi1414	YI0019_07		U	2017-08-31 08:47:29	7	what is your favorite movie?
yi1415	YI0019_08	  T,T,T,X,X,O,T,X,T,O,X,O,T,T,T,X,O,T,T,O,T,O,O,T,X,X,O,T,X,O,  	S	2017-08-31 08:47:29	8	what?
yi1416	YI0019_09		U	2017-08-31 08:48:30	9	what is the best movie?
yi1417	YI0019_10	  O,T,T,T,O,T,T,T,T,O,X,T,T,T,T,X,O,T,X,T,T,X,O,T,O,T,T,T,T,O,  	S	2017-08-31 08:48:30	10	i don t understand  i can t answer. i would like to discuss politics
yi1418	YI0019_11		U	2017-08-31 08:49:23	11	who is the president?
yi1419	YI0019_12	  T,T,X,T,T,T,T,T,T,O,T,X,T,X,T,X,O,T,X,T,T,O,O,T,X,X,X,O,T,O,  	S	2017-08-31 08:49:23	12	the president.
yi1420	YI0019_13		U	2017-08-31 08:50:15	13	what does the president do?
yi1421	YI0019_14	  X,T,X,X,O,O,T,X,T,O,X,T,X,O,T,X,O,T,X,O,T,O,O,T,X,T,O,T,X,X,  	S	2017-08-31 08:50:15	14	
yi1422	YI0019_15		U	2017-08-31 08:51:19	15	who is the vice president?
yi1423	YI0019_16	  O,X,X,X,T,O,X,O,T,O,X,O,X,X,T,X,O,T,X,O,T,O,O,T,X,O,O,T,X,X,  	S	2017-08-31 08:51:19	16	
yi1424	YI0019_17		U	2017-08-31 08:52:32	17	what is your name?
yi1425	YI0019_18	  O,T,O,O,X,T,T,T,X,O,O,X,O,O,T,X,O,T,T,T,T,T,O,T,O,T,T,O,T,O,  	S	2017-08-31 08:52:32	18	amoroso renato.
yi1426	YI0019_19		U	2017-08-31 08:53:25	19	how old are you?
yi1427	YI0019_20	  T,T,X,X,O,O,T,X,T,O,X,T,X,X,T,X,T,T,X,O,T,O,O,X,X,O,O,T,X,X,  	S	2017-08-31 08:53:25	20	camelia?
yi1428	YI0031_00		S	2017-08-31 08:50:59	0	hello!
yi1429	YI0031_01		U	2017-08-31 08:51:40	1	hello!
yi1430	YI0031_02	  X,O,T,O,T,X,O,X,T,T,X,T,O,T,T,O,T,O,T,T,X,X,T,T,T,X,O,O,T,X,  	S	2017-08-31 08:51:40	2	hello!
yi1431	YI0031_03		U	2017-08-31 08:52:16	3	what did you do today? 
yi1432	YI0031_04	  X,O,T,T,T,O,O,T,T,T,X,X,T,T,O,O,T,O,T,T,T,T,O,T,T,T,O,O,X,T,  	S	2017-08-31 08:52:16	4	i don t understand  i can t answer  let s talk about you
yi1433	YI0031_05		U	2017-08-31 08:53:01	5	i am trying to go home today.
yi1434	YI0031_06	  O,O,T,X,T,O,O,O,T,O,X,X,O,O,O,T,T,O,T,O,T,X,O,T,O,X,O,O,T,T,  	S	2017-08-31 08:53:01	6	why?
yi1435	YI0031_07		U	2017-08-31 08:53:39	7	i miss my mom
yi1436	YI0031_08	  O,O,T,T,O,T,O,T,T,T,O,X,X,T,O,X,T,O,T,T,T,O,O,T,X,X,O,T,X,X,  	S	2017-08-31 08:53:39	8	what a joke
