	utterances	interjection	adverb	subobjvrb	neg-keywords
1285	[my, turn, ., what, is, the, name, of, the, roman, god, of, war, .]	[['turn', '.', 'what', 'name', 'god', 'war', '.']]	[['my', 'roman']]	[[['name'], []]]	[[[['turn', 'turn', 'turn', 'is', 'is', 'name', 'is', 'name', 'god', 'god', 'of', 'god', 'of', 'is']]], [[['turn', 'turn', 'turn', 'is', 'is', 'name', 'is', 'name', 'god', 'god', 'of', 'god', 'of', 'is']]]]
1286	[who, else, ?]	[['who', '?']]	[['else']]	[[[], []]]	[[[['who', 'who', 'who']]]]
1287	[whatever, ., tell, me, something, about, the, article, .]	[['.', 'something', 'article', '.']]	[['whatever']]	[[[], []]]	[[[['whatever', 'whatever', 'tell', 'tell', 'tell', 'something', 'article', 'about', 'tell']]], [[['whatever', 'whatever', 'tell', 'tell', 'tell', 'something', 'article', 'about', 'tell']]]]
1288	[nothing, .]	[['nothing', '.']]	[[]]	[[[], []]]	[[[['nothing', 'nothing']]]]
1289	[did, you, even, read, the, article, ?]	[['article', '?']]	[['even']]	[[['you'], []]]	[[[did, you]]]
1290	[i, do, not, care, .]	[['i', '.']]	[['not']]	[[['i'], []]]	[[[do, not], [[not, care]]]]
1291	[yeah, ,, i, find, it, pretty, boring, too, .]	[[',', 'i', '.']]	[['pretty', 'boring', 'too']]	[[['i', 'it'], []]]	[[[['find', 'find', 'find', 'find', 'boring', 'boring', 'find', 'boring', 'find']]]]
1292	[yeah, .]	[['.']]	[[]]	[[[], []]]	[[[['yeah', 'yeah']]]]
1293	[what, is, your, name, ,, bot, ?]	[['what', 'name', ',', 'bot', '?']]	[['your']]	[[['name'], []]]	[[[['is', 'is', 'name', 'is', 'name', 'name', 'is']]]]
1294	[hey, .]	[['.']]	[[]]	[[[], []]]	[[[['hey', 'hey']]]]
1295	[nice, to, meet, you, hey, .]	[['.']]	[['nice']]	[[[], []]]	[[[to, meet]], [[['nice', 'meet', 'nice', 'meet', 'hey', 'hey']]]]
1296	[hey, .]	[['.']]	[[]]	[[[], []]]	[[[['hey', 'hey']]]]
1297	[yes, ,, i, know, ., my, name, is, maciek, .]	[[',', 'i', '.', 'name', '.']]	[['my', 'maciek']]	[[['i', 'name'], []]]	[[[['know', 'know', 'know', 'know', 'know', 'name', 'is', 'is', 'is', 'is']]], [[['know', 'know', 'know', 'know', 'know', 'name', 'is', 'is', 'is', 'is']]]]
1298	[i, know, .]	[['i', '.']]	[[]]	[[['i'], []]]	[[[['know', 'know', 'know']]]]
1299	[holy, crap, ., how, did, you, know, that, ?]	[['crap', '.', '?']]	[['holy', 'how']]	[[['you'], []]]	[[[['crap', 'crap', 'crap', 'know', 'know', 'know', 'know', 'know', 'know']]], [[did, you]]]
1300	[i, did, .]	[['i', '.']]	[[]]	[[['i'], []]]	[[[['did', 'did', 'did']]]]
1301	[hello, my, friend, ., i, hope, you, will, enjoy, this, conversation, ., wait, a, second, for, my, factoid, questionhow, many, main, components, does, the, new, computer, have, ?]	[['friend', '.', 'i', 'conversation', '.', 'a', 'second', 'factoid', 'questionhow', 'components', 'computer', '?']]	[['my', 'my', 'many', 'main', 'new']]	[[['i', 'you', 'components', 'computer'], []]]	[[[['friend', 'friend', 'friend', 'friend', 'hope', 'hope', 'enjoy', 'enjoy', 'hope', 'conversation', 'enjoy', 'hope', 'wait', 'second', 'wait', 'second', 'factoid', 'for', 'many', 'components', 'components', 'does', 'wait', 'computer', 'computer', 'have', 'does', 'does']]], [[will, enjoy]], [[['friend', 'friend', 'friend', 'friend', 'hope', 'hope', 'enjoy', 'enjoy', 'hope', 'conversation', 'enjoy', 'hope', 'wait', 'second', 'wait', 'second', 'factoid', 'for', 'many', 'components', 'components', 'does', 'wait', 'computer', 'computer', 'have', 'does', 'does']]]]
1302	[i, do, not, understand, you]	[['i']]	[['not']]	[[['i'], []]]	[[[do, not], [[not, understand]]]]
1303	[you, can, do, better, !, hint, :, first, 3, letters, is, fou, ., try, again, ,, please]	[['!', ':', '3', 'letters', '.', ',']]	[['better', 'first', 'fou', 'again']]	[[['you', 'letters'], []]]	[[[can, do]], [[['do', 'do', 'do', 'do', 'do', 'hint', 'hint', 'is', 'letters', 'is', 'hint', 'is', 'is', 'try', 'try', 'try', 'try']]], [[['do', 'do', 'do', 'do', 'do', 'hint', 'hint', 'is', 'letters', 'is', 'hint', 'is', 'is', 'try', 'try', 'try', 'try']]]]
1304	[four]	[[]]	[[]]	[[[], []]]	[[[['four']]]]
1305	[still, incorrect, :(, i, think, that, true, answer, is, :, four, .]	[['i', 'answer', ':', '.']]	[['still', 'incorrect', 'true']]	[[['i', 'answer'], []]]	[[[['incorrect', 'incorrect', 'incorrect', 'think', 'think', 'is', 'answer', 'is', 'think', 'is', 'is', 'think']]], [[['incorrect', 'incorrect', 'incorrect', 'think', 'think', 'is', 'answer', 'is', 'think', 'is', 'is', 'think']]]]
1306	[next]	[[]]	[['next']]	[[[], []]]	[[[['next']]]]
1307	[that, is, what, happens, when, you, do, not, have, a, clue, .]	[['what', 'a', 'clue', '.']]	[['when', 'not']]	[[['that', 'what', 'you'], []]]	[[[do, not], [[not, have]]]]
1308	[i, do, not, understand, you]	[['i']]	[['not']]	[[['i'], []]]	[[[do, not], [[not, understand]]]]
1309	[i, do, not, understand, .]	[['i', '.']]	[['not']]	[[['i'], []]]	[[[do, not], [[not, understand]]]]
1310	[repeat, please]	[[]]	[[]]	[[[], []]]	[[[['repeat', 'repeat']]]]
1311	[it, was, obama, is, fault]	[['obama', 'fault']]	[[]]	[[['it'], []]]	[[[['was', 'was', 'was', 'was', 'is']]]]
1312	[i, do, not, know]	[['i']]	[['not']]	[[['i'], []]]	[[[do, not], [[not, know]]]]
1313	[i, do, not, know]	[['i']]	[['not']]	[[['i'], []]]	[[[do, not], [[not, know]]]]
1314	[hi]	[[]]	[[]]	[[[], []]]	[[[['hi']]]]
1315	[that, is, what, they, are, talking, about, .]	[['what', '.']]	[[]]	[[['that', 'they'], []]]	[[[are, talking]]]
1316	[words]	[['words']]	[[]]	[[[], []]]	[[[['words']]]]
1317	[what, a, joke, .]	[['what', 'a', 'joke', '.']]	[[]]	[[[], []]]	[[[['joke', 'joke', 'joke', 'joke']]]]
1318	[joke]	[['joke']]	[[]]	[[[], []]]	[[[['joke']]]]
1319	[do, you, know, what, ?, its, beyond, my, possibilities, !, i, would, like, to, talk, about, you, .]	[['what', '?', 'possibilities', '!', 'i', '.']]	[['its', 'my']]	[[['you', 'i'], []]]	[[[do, you]], [[['know', 'know', 'know', 'know', 'know', 'its', 'its', 'possibilities', 'beyond', 'its', 'like', 'like', 'like', 'talk', 'like', 'talk', 'about', 'like']]], [[would, like], [to, talk]]]
1320	[let, is, talk, about, something]	[['something']]	[[]]	[[['is'], []]]	[[[['let', 'talk', 'let', 'talk', 'about']]]]
1321	[fake, news]	[['news']]	[['fake']]	[[[], []]]	[[[['news', 'news']]]]
1322	[long, live, the, queen1]	[['queen1']]	[['long']]	[[['queen1'], []]]	[[[['live', 'live', 'queen1', 'live']]]]
1323	[heil]	[['heil']]	[[]]	[[[], []]]	[[[['heil']]]]
1324	[tell, me, more]	[[]]	[['more']]	[[[], []]]	[[[['tell', 'tell', 'tell']]]]
1325	[do, you, judge, adolf, hitler, ?]	[['adolf', 'hitler', '?']]	[[]]	[[['you'], []]]	[[[do, you]]]
1326	[how, old, are, you]	[[]]	[['how', 'old']]	[[['you'], []]]	[[[['old', 'are', 'are', 'are']]]]
1327	[25]	[[]]	[[]]	[[[], []]]	[[[['25']]]]
1328	[i, do, not, know, ,, what, to, add, :)]	[['i', ',', 'what']]	[['not']]	[[['i'], []]]	[[[do, not], [[not, know]], [to, add]]]
1329	[ok, ,, ask, me, any, question, ?]	[[',', 'question', '?']]	[[]]	[[[], []]]	[[[['ask', 'ask', 'ask', 'ask', 'question', 'ask', 'ask']]]]
1330	[wher, e, are, you, from, ?]	[['wher', 'e', '?']]	[[]]	[[['e', 'you'], []]]	[[[['are', 'are', 'are', 'are', 'are', 'are']]]]
1331	[i, am, from, brazil]	[['i', 'brazil']]	[[]]	[[['i'], []]]	[[[['am', 'am', 'am', 'from']]]]
1332	[wow, ,, it, is, a, realy, nice, place]	[[',', 'a', 'realy', 'place']]	[['nice']]	[[['it'], []]]	[[[['is', 'is', 'is', 'is', 'place', 'place', 'place', 'is']]]]
1333	[do, you, know, how, won, at, world, war, two, ?]	[['world', 'war', '?']]	[['how']]	[[['you'], []]]	[[[do, you]]]
1334	[what, is, your, name, ?]	[['what', 'name', '?']]	[['your']]	[[['name'], []]]	[[[['is', 'is', 'name', 'is', 'is']]]]
1335	[adolf]	[[]]	[[]]	[[[], []]]	[[[['adolf']]]]
1336	[year]	[['year']]	[[]]	[[[], []]]	[[[['year']]]]
1337	[1488]	[[]]	[[]]	[[[], []]]	[[[['1488']]]]
1338	[hi, !]	[['!']]	[[]]	[[[], []]]	[[[['hi', 'hi']]]]
1339	[hi, ,, do, you, like, putin, ?]	[[',', 'putin', '?']]	[[]]	[[['you'], []]]	[[[do, you]]]
1340	[yes, why, most, pubs, are, closed, ?]	[['pubs', '?']]	[['why', 'most', 'closed']]	[[['pubs'], []]]	[[[are, closed]]]
1341	[why, are, you, asking, about, it, ?]	[['?']]	[['why']]	[[['you'], []]]	[[[are, you]]]
1342	[i, like, this, place]	[['i', 'place']]	[[]]	[[['i'], []]]	[[[['like', 'like', 'place', 'like']]]]
1343	[hello, ., i, am, professional, teacher, about, reading, comprehension, ., let, is, compete, !, you, give, me, questions, ,, and, i, will, answer, all, of, your, questions, ., xd]	[['.', 'i', 'teacher', 'comprehension', '.', '!', 'questions', ',', 'and', 'i', 'questions', '.']]	[['professional', 'your']]	[[['i', 'you', 'i'], []]]	[[[['hello', 'hello', 'am', 'am', 'teacher', 'am', 'teacher', 'about', 'reading', 'am', 'let', 'compete', 'let', 'let', 'give', 'give', 'give', 'give', 'give', 'give', 'answer', 'answer', 'give', 'answer', 'all', 'questions', 'of', 'answer', 'xd']]], [[['hello', 'hello', 'am', 'am', 'teacher', 'am', 'teacher', 'about', 'reading', 'am', 'let', 'compete', 'let', 'let', 'give', 'give', 'give', 'give', 'give', 'give', 'answer', 'answer', 'give', 'answer', 'all', 'questions', 'of', 'answer', 'xd']]], [[is, compete]], [[will, answer]], [[['hello', 'hello', 'am', 'am', 'teacher', 'am', 'teacher', 'about', 'reading', 'am', 'let', 'compete', 'let', 'let', 'give', 'give', 'give', 'give', 'give', 'give', 'answer', 'answer', 'give', 'answer', 'all', 'questions', 'of', 'answer', 'xd']]]]
1344	[what, is, the, main, cause, of, tb, ?]	[['what', 'cause', 'tb', '?']]	[['main']]	[[['cause'], []]]	[[[['is', 'is', 'cause', 'cause', 'is', 'cause', 'of', 'is']]]]
1345	[i, do, not, know, .]	[['i', '.']]	[['not']]	[[['i'], []]]	[[[do, not], [[not, know]]]]
1346	[what, kind, of, question, can, i, ask, ?]	[['kind', 'question', 'i', '?']]	[['what']]	[[['i'], []]]	[[[can, i]]]
1347	[i, do, not, know, .]	[['i', '.']]	[['not']]	[[['i'], []]]	[[[do, not], [[not, know]]]]
1348	[where, can, m., tuberculosis, be, cultured, ?]	[['tuberculosis', '?']]	[['where']]	[[[], []]]	[[[can, m.], [be, cultured]]]
1349	[in, the, laboratory]	[['laboratory']]	[[]]	[[[], []]]	[[[['in', 'laboratory', 'in']]]]
1350	[what, the, main, cause, of, tb, is, ?]	[['what', 'cause', 'tb', '?']]	[['main']]	[[['cause'], []]]	[[[['is', 'cause', 'cause', 'is', 'cause', 'of', 'is', 'is']]]]
1351	[i, do, not, know, .]	[['i', '.']]	[['not']]	[[['i'], []]]	[[[do, not], [[not, know]]]]
1352	[are, you, satisfied, with, your, answers, ?, because, i, am, not, .]	[['answers', '?', 'i', '.']]	[['satisfied', 'your', 'not']]	[[['you', 'i'], []]]	[[[[not, .]]]]
1353	[no, ,, i, am, not, .]	[[',', 'i', '.']]	[['not']]	[[['i'], []]]	[[[[not, .]]]]
1354	[you, are, an, honest, bot, .]	[['bot', '.']]	[['honest']]	[[['you'], []]]	[[[['are', 'are', 'bot', 'bot', 'are', 'are']]]]
1355	[yeah, .]	[['.']]	[[]]	[[[], []]]	[[[['yeah', 'yeah']]]]
1356	[what, is, your, name, ?]	[['what', 'name', '?']]	[['your']]	[[['name'], []]]	[[[['is', 'is', 'name', 'is', 'is']]]]
1357	[it, is, me, .]	[['.']]	[[]]	[[['it'], []]]	[[[['is', 'is', 'is', 'is']]]]
1358	[hi, ,, me, .]	[[',', '.']]	[[]]	[[[], []]]	[[[['hi', 'hi', 'hi', 'hi']]]]
1359	[hi, .]	[['.']]	[[]]	[[[], []]]	[[[['hi', 'hi']]]]
1360	[what, is, your, favorite, food, ?]	[['what', 'food', '?']]	[['your', 'favorite']]	[[['food'], []]]	[[[['is', 'is', 'food', 'food', 'is', 'is']]]]
1361	[i, do, not, know, .]	[['i', '.']]	[['not']]	[[['i'], []]]	[[[do, not], [[not, know]]]]
1362	[i, think, we, should, end, this, .]	[['i', '.']]	[[]]	[[['i', 'we'], []]]	[[[should, end]]]
1363	[no, ,, no, ,, no, ,, no, ,, no, ,, no, ,, no, ,, no, ,, no, .]	[[',', ',', ',', ',', ',', ',', ',', ',', '.']]	[[]]	[[[], []]]	[[[['no', 'no', ',', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']]], [[['no', 'no', ',', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']]], [[['no', 'no', ',', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']]]]
1364	[thank, you, for, your, answer, .]	[['answer', '.']]	[['your']]	[[[], []]]	[[[['thank', 'thank', 'thank', 'answer', 'for', 'thank']]]]
1365	[my, pleasure]	[['pleasure']]	[['my']]	[[[], []]]	[[[['pleasure', 'pleasure']]]]
1366	[i, am, not, sure, i, understand, what, you, mean, by, that, .]	[['i', 'i', 'what', '.']]	[['not', 'sure']]	[[['i', 'i', 'you'], []]]	[[[[not, sure]]]]
1367	[my, apologies]	[['apologies']]	[['my']]	[[[], []]]	[[[['apologies', 'apologies']]]]
1368	[no, worries, man, .]	[['worries', 'man', '.']]	[[]]	[[[], []]]	[[[['man', 'man', 'man', 'man']]]]
1369	[i, like, travelling, and, meeting, other, people]	[['i', 'and', 'people']]	[['other']]	[[[], []]]	[[[['i', 'i', 'like', 'travelling', 'travelling', 'people', 'meeting']]]]
1370	[yeah, ., that, is, a, good, point, .]	[['.', 'a', 'point', '.']]	[['good']]	[[['that'], []]]	[[[['is', 'yeah', 'is', 'is', 'point', 'point', 'is', 'is']]]]
1371	[what, is, your, favorite, dish, ?]	[['what', 'dish', '?']]	[['your', 'favorite']]	[[['dish'], []]]	[[[['is', 'is', 'dish', 'dish', 'is', 'is']]]]
1372	[i, ca, not, do, anything, that, makes, you, feel, better, than, you, have, .]	[['i', 'anything', '.']]	[['not', 'that', 'better']]	[[['i', 'that', 'you', 'you'], []]]	[[[ca, not], [[not, do]]]]
1373	[ugh]	[[]]	[['ugh']]	[[[], []]]	[[[['ugh']]]]
1374	[ah, ,, i, see, .]	[[',', 'i', '.']]	[[]]	[[['i'], []]]	[[[['see', 'see', 'see', 'see', 'see']]]]
1375	[really, ?]	[['?']]	[['really']]	[[[], []]]	[[[['really', 'really']]]]
1376	[i, do, not, know, ., i, do, not, really, care, .]	[['i', '.', 'i', '.']]	[['not', 'not', 'really']]	[[['i', 'i'], []]]	[[[do, not], [[not, know]]], [[do, not], [[not, really]]]]
1377	[does, it, bother, you, ?]	[['?']]	[[]]	[[['it'], []]]	[[[does, it]]]
1378	[yes, ., yes, it, is, .]	[['.', '.']]	[[]]	[[['it'], []]]	[[[['yes', 'yes', 'is', 'is', 'is', 'is']]], [[['yes', 'yes', 'is', 'is', 'is', 'is']]]]
1379	[i, do, not]	[['i']]	[['not']]	[[['i'], []]]	[]
1380	[why, ?]	[['?']]	[['why']]	[[[], []]]	[[[['why', 'why']]]]
1381	[i, am, sorry, could, you, repeat, it, in, other, words, ?]	[['i', 'words', '?']]	[['sorry', 'other']]	[[['i', 'you'], []]]	[[[could, you]]]
1382	[well, ,, you, know, how, to, pronounce, it, ...]	[[',']]	[['how']]	[[['you'], []]]	[[[to, pronounce]]]
1383	[my, apologies]	[['apologies']]	[['my']]	[[[], []]]	[[[['apologies', 'apologies']]]]
1384	[it, is, not, your, fault, .]	[['fault', '.']]	[['not', 'your']]	[[['it'], []]]	[[[[not, your]]]]
1385	[hi]	[[]]	[[]]	[[[], []]]	[[[['hi']]]]
1386	[ , well, ,, that, is, an, extremely, high, rate, of, financial, independence, ., just, so, you, know, ,, most, people, do, not, realize, that, they, are, the, same, .]	[[' ', ',', 'rate', 'independence', '.', ',', 'people', '.']]	[['well', 'extremely', 'high', 'financial', 'just', 'so', 'most', 'not', 'same']]	[[['that', 'you', 'people', 'they'], []]]	[[[['well', 'is', 'is', 'is', 'is', 'rate', 'high', 'rate', 'is', 'rate', 'independence', 'of', 'is', 'so', 'realize', 'know', 'realize', 'realize', 'people', 'realize', 'realize', 'realize', 'realize', 'are', 'are', 'realize', 'same', 'are', 'realize']]], [[do, not], [[not, realize]]]]
1387	[but, you, are, not, like, them, ,, right, ?]	[['but', ',', '?']]	[['not', 'right']]	[[['you'], []]]	[[[[not, like]]]]
1388	[ , well, it, is, also, not, an, excuse, because, they, are, being, forced, to, live, with, their, parents, .]	[[' ', 'excuse', 'parents', '.']]	[['well', 'also', 'not', 'their']]	[[['it'], []]]	[[[[not, an]], [are, being], [being, forced], [to, live]]]
1389	[by, whom, ?]	[['whom', '?']]	[[]]	[[[], []]]	[[[['by', 'by', 'by']]]]
1390	[ , yeah, ,, that, is, what, i, am, saying, .]	[[' ', ',', 'what', 'i', '.']]	[[]]	[[['that', 'i'], []]]	[[[['yeah', 'yeah', 'yeah', 'is', 'is', 'saying', 'saying', 'saying', 'is', 'is']]], [[am, saying]]]
1391	[and, you, are, not, like, people, coz, you, are, a, bot, ,, right, ?]	[['and', 'people', 'a', 'bot', ',', '?']]	[['not', 'coz', 'right']]	[[['you', 'people', 'you'], []]]	[[[[not, like]]], [[['are', 'are', 'are', 'are', 'coz', 'coz', 'are', 'are', 'right', 'bot', 'are', 'are', 'right', 'right']]]]
1392	[ , that, is, not, how, the, world, works, .]	[[' ', 'world', '.']]	[['not', 'how']]	[[['that', 'world'], []]]	[[[[not, how]]]]
1393	[teach, me]	[[]]	[[]]	[[[], []]]	[[[['teach', 'teach']]]]
1394	[this, is, a, stupid, idea, .]	[['a', 'idea', '.']]	[['stupid']]	[[['this'], []]]	[[[['is', 'is', 'idea', 'idea', 'is', 'is']]]]
1395	[which, one]	[[]]	[['which']]	[[[], []]]	[[[['one', 'one']]]]
1396	[ , that, is, ridiculous, .]	[[' ', '.']]	[['that', 'ridiculous']]	[[['that'], []]]	[[[['that', 'is', 'is', 'is', 'is']]]]
1397	[well, ,, so, are, you, bot, or, human, ?]	[[',', 'so', 'bot', 'or', '?']]	[['human']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are', 'are', 'are', 'bot', 'bot', 'are']]]]
1398	[ , yes, .]	[[' ', '.']]	[[]]	[[[], []]]	[[[['yes', 'yes', 'yes']]]]
1399	[which, one, ?]	[['?']]	[['which']]	[[[], []]]	[[[['one', 'one', 'one']]]]
1400	[ , i, do, not, know, what, you, are, talking, about, ,, but, you, are, the, one, that, is, going, to, respond, to, me, .]	[[' ', 'i', 'what', ',', 'but', 'one', '.']]	[['not', 'that']]	[[['i', 'you', 'you', 'that'], []]]	[[[do, not], [[not, know]], [are, talking], [is, going], [to, respond]]]
1401	[well, ,, we, can, try, that, .]	[[',', '.']]	[[]]	[[['we'], []]]	[[[can, try]]]
1402	[ , that, is, what, i, am, saying, .]	[[' ', 'what', 'i', '.']]	[[]]	[[['that', 'i'], []]]	[[[am, saying]]]
1403	[so, start, something, for, me, to, respond, to]	[['something']]	[['so']]	[[['me'], []]]	[[[to, respond]]]
1404	[ , oh, ., well, then, ..., you, are, forgetting, about, me, .]	[[' ', '.', '.']]	[['then']]	[[['you'], []]]	[[[['oh', 'oh', 'oh', 'forgetting', 'forgetting', 'forgetting', 'forgetting', 'forgetting', 'forgetting', 'forgetting', 'about', 'forgetting']]], [[are, forgetting]]]
1405	[no, ,, i`m, not]	[[',', 'i`m']]	[['not']]	[[[], []]]	[]
1406	[hi, my, friend, ., hope, this, chat, will, go, well, ., wait, a, second, for, my, factoid, question!how, many, of, the, encyclopedie, will, be, important, ?]	[['friend', '.', 'chat', '.', 'a', 'second', 'factoid', 'encyclopedie', '?']]	[['my', 'well', 'my', 'many', 'important']]	[[['chat', 'many'], []]]	[[[['friend', 'friend', 'friend', 'friend', 'hope', 'chat', 'go', 'go', 'hope', 'go', 'go', 'wait', 'second', 'wait', 'second', 'factoid', 'for', 'be', 'be', 'many', 'encyclopedie', 'of', 'be', 'wait', 'be', 'be']]], [[will, go]], [[will, be]]]
1407	[not, so, much]	[[]]	[['not', 'so', 'much']]	[[[], []]]	[[[[not, so]]]]
1408	"[you, can, do, better, ., hint, :, first, 3, answer, letters, is, "", one, "", .]"	"[['.', ':', '3', 'answer', 'letters', '""', '""', '.']]"	[['better', 'first']]	[[['you', 'letters'], []]]	[[[can, do]], [[['do', 'do', 'do', 'do', 'do', 'hint', 'hint', 'is', 'letters', 'letters', 'is', 'hint', 'is', 'is', 'is', 'hint']]]]
1409	[one]	[[]]	[[]]	[[[], []]]	[[[['one']]]]
1410	[still, incorrect, :(, lets, speak, about, something, else, ...]	[['lets', 'something']]	[['still', 'incorrect', 'else']]	[[['lets'], []]]	[[[['incorrect', 'lets', 'incorrect', 'speak', 'speak', 'speak', 'about', 'something', 'speak']]]]
1411	[okay]	[[]]	[[]]	[[[], []]]	[[[['okay']]]]
1412	[okay]	[[]]	[[]]	[[[], []]]	[[[['okay']]]]
1413	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
1414	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
1415	[repeat]	[['repeat']]	[[]]	[[[], []]]	[[[['repeat']]]]
1416	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
1417	[system, error]	[['system', 'error']]	[[]]	[[[], []]]	[[[['error', 'error']]]]
1418	[who, ?]	[['who', '?']]	[[]]	[[[], []]]	[[[['who', 'who']]]]
1419	[you]	[[]]	[[]]	[[[], []]]	[[[['you']]]]
1420	[what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'what']]]]
1421	[something]	[['something']]	[[]]	[[[], []]]	[[[['something']]]]
1422	[?]	[['?']]	[[]]	[[[], []]]	[[[['?']]]]
1423	[ca, not, understand, ., repeat, question]	[['.', 'repeat', 'question']]	[['not']]	[[[], []]]	[[[ca, not], [[not, understand]]], [[['understand', 'understand', 'understand', 'understand', 'question', 'question']]]]
1424	[who, cares, ?]	[['who', '?']]	[[]]	[[['who'], []]]	[[[['cares', 'cares', 'cares']]]]
1425	[ca, not, understand, ., repeat, question]	[['.', 'repeat', 'question']]	[['not']]	[[[], []]]	[[[ca, not], [[not, understand]]], [[['understand', 'understand', 'understand', 'understand', 'question', 'question']]]]
1426	[who, cares, ?]	[['who', '?']]	[[]]	[[['who'], []]]	[[[['cares', 'cares', 'cares']]]]
1427	[hello, ., i, am, professional, teacher, about, reading, comprehension, ., let, is, compete, !, you, give, me, questions, ,, and, i, will, answer, all, of, your, questions, ., xd]	[['.', 'i', 'teacher', 'comprehension', '.', '!', 'questions', ',', 'and', 'i', 'questions', '.']]	[['professional', 'your']]	[[['i', 'you', 'i'], []]]	[[[['hello', 'hello', 'am', 'am', 'teacher', 'am', 'teacher', 'about', 'reading', 'am', 'let', 'compete', 'let', 'let', 'give', 'give', 'give', 'give', 'give', 'give', 'answer', 'answer', 'give', 'answer', 'all', 'questions', 'of', 'answer', 'xd']]], [[['hello', 'hello', 'am', 'am', 'teacher', 'am', 'teacher', 'about', 'reading', 'am', 'let', 'compete', 'let', 'let', 'give', 'give', 'give', 'give', 'give', 'give', 'answer', 'answer', 'give', 'answer', 'all', 'questions', 'of', 'answer', 'xd']]], [[is, compete]], [[will, answer]], [[['hello', 'hello', 'am', 'am', 'teacher', 'am', 'teacher', 'about', 'reading', 'am', 'let', 'compete', 'let', 'let', 'give', 'give', 'give', 'give', 'give', 'give', 'answer', 'answer', 'give', 'answer', 'all', 'questions', 'of', 'answer', 'xd']]]]
