	utterances	interjection	adverb	subobjvrb	neg-keywords
1219	[that, s, interesting, ., let, me, tell, you, something, ,, i, never, make, the, same, mistake, twice, ., i, make, it, five, and, six, times, ,, just, to, be, sure, .]	[['s', '.', 'something', ',', 'i', 'mistake', '.', 'i', 'and', 'times', ',', '.']]	[['interesting', 'never', 'same', 'twice', 'just', 'sure']]	[[['that', 'me', 'i', 'i', 'it'], []]]	[[[['s', 's', 's', 's', 'make', 'tell', 'let', 'tell', 'tell', 'make', 'make', 'make', 'make', 'mistake', 'mistake', 'make', 'make', 'make', 'make', 'make', 'times', 'times', 'five', 'five', 'make', 'make', 'be', 'be', 'make', 'be', 'make']]], [[[never, make]]], [[to, be]]]
1220	[hello]	[[]]	[[]]	[[[], []]]	[[[['hello']]]]
1221	[hello, ,, i, really, like, music, ., how, about, we, talk, about, music]	[[',', 'i', 'music', '.', 'music']]	[['really', 'how']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']]], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']]]]
1222	[we, can, do, that]	[[]]	[[]]	[[['we'], []]]	[[[can, do]]]
1223	[we, do, .]	[['.']]	[[]]	[[['we'], []]]	[[[['do', 'do', 'do']]]]
1224	[alright, then, .]	[['.']]	[['then']]	[[[], []]]	[[[['then', 'then', 'then']]]]
1225	[could, you, tell, me, more, about, that, ?]	[['?']]	[['more']]	[[['you'], []]]	[[[could, you]]]
1226	[i, really, like, rock, .]	[['i', 'rock', '.']]	[['really']]	[[['i'], []]]	[[[['like', 'like', 'like', 'like', 'like']]]]
1227	[you, re, not, kidding, ., can, we, talk, about, something, else, ?]	[['.', 'something', '?']]	[['not', 'else']]	[[['you', 'we'], []]]	[[[re, not], [[not, kidding]]], [[can, we]]]
1228	[sure]	[[]]	[['sure']]	[[[], []]]	[[[['sure']]]]
1229	[how, about, we, do, something, we, both, like]	[['something']]	[['how']]	[[['we'], []]]	[[[['about', 'do', 'do', 'do', 'do', 'do', 'we', 'do']]]]
1230	[we, can, do, that, .]	[['.']]	[[]]	[[['we'], []]]	[[[can, do]]]
1231	[we, do, .]	[['.']]	[[]]	[[['we'], []]]	[[[['do', 'do', 'do']]]]
1232	[alright, then, .]	[['.']]	[['then']]	[[[], []]]	[[[['then', 'then', 'then']]]]
1233	[lets, find, a, singer, we, both, like, .]	[['lets', 'a', 'singer', '.']]	[[]]	[[['we'], []]]	[[[['lets', 'lets', 'singer', 'find', 'like', 'we', 'like', 'like']]], [[['lets', 'lets', 'singer', 'find', 'like', 'we', 'like', 'like']]]]
1234	[what, singer, do, you, like, .]	[['singer', '.']]	[['what']]	[[['you'], []]]	[[[do, you]]]
1235	[anything, that, sounds, good, when, i, m, getting, high, .]	[['anything', 'i', 'm', '.']]	[['that', 'good', 'when', 'high']]	[[['that', 'i'], []]]	[[[m, getting]]]
1236	[that, s, sounds, pretty, good, right, about, now, .]	[['s', '.']]	[['pretty', 'good', 'right', 'now']]	[[['s'], []]]	[[[['sounds', 'sounds', 'sounds', 'good', 'right', 'sounds', 'right', 'about', 'sounds']]]]
1237	[that, is, a, funny, joke, ., do, you, know, more, ?]	[['a', 'joke', '.', '?']]	[['funny', 'more']]	[[['that', 'you'], []]]	[[[['is', 'is', 'joke', 'joke', 'is', 'is', 'know', 'know', 'know', 'know', 'know']]], [[do, you]]]
1238	[i, do, nt, really, .]	[['i', '.']]	[['nt', 'really']]	[[['i'], []]]	[[[['do', 'do', 'do', 'do', 'do']]]]
1239	[and, while, he, tries, to, form, the, question, ,, i, ll, tell, you, who, s, with, me, tonight, .]	[['and', 'question', ',', 'i', 'who', 's', 'tonight', '.']]	[[]]	[[['he', 'i', 'who'], []]]	[[[to, form], [ll, tell]]]
1240	[pick, a, number, .]	[['a', 'number', '.']]	[[]]	[[[], []]]	[[[['pick', 'number', 'pick', 'pick']]]]
1241	[i, loved, one, of, these, nights, .]	[['i', 'nights', '.']]	[[]]	[[['i'], []]]	[[[['loved', 'loved', 'loved', 'one', 'nights', 'of', 'loved']]]]
1242	[name, an, animal, .]	[['animal', '.']]	[[]]	[[[], []]]	[[[['name', 'animal', 'name', 'name']]]]
1243	[well, ,, once, in, awhile, you, might, get, an, elephant, dung, ., what, do, you, think, ?]	[[',', 'elephant', 'dung', '.', 'what', '?']]	[['once', 'awhile']]	[[['you', 'you'], []]]	[[[might, get]], [[do, you]]]
1244	[name, a, city, .]	[['a', 'city', '.']]	[[]]	[[[], []]]	[[[['name', 'city', 'name', 'name']]]]
1245	[abcd]	[[]]	[[]]	[[[], []]]	[[[['abcd']]]]
1246	[name, a, state, .]	[['a', 'state', '.']]	[[]]	[[[], []]]	[[[['name', 'state', 'name', 'name']]]]
1247	[you, just, do, nt, quit, ., what, s, your, idea, ?]	[['.', 'what', 's', 'idea', '?']]	[['just', 'nt', 'your']]	[[['you', 'idea'], []]]	[[[do, nt]], [[['quit', 'quit', 'quit', 'quit', 'quit', 'quit', 's', 's', 'idea', 's', 's']]]]
1248	[what, is, your, location, ?]	[['what', 'location', '?']]	[['your']]	[[['location'], []]]	[[[['is', 'is', 'location', 'is', 'is']]]]
1249	[do, not, argue, with, an, idiot, ., he, will, drag, you, down, to, his, level, and, beat, you, with, experience, .]	[['idiot', '.', 'level', 'and', 'experience', '.']]	[['not', 'his']]	[[['he'], []]]	[[[do, not], [[not, argue]]], [[will, drag]]]
1250	[are, you, a, robot, ?]	[['a', 'robot', '?']]	[[]]	[[['you'], []]]	[[[['are', 'are', 'robot', 'are', 'are']]]]
1251	[no, .]	[['.']]	[[]]	[[[], []]]	[[[['no', 'no']]]]
1252	[where, are, you, from, ?]	[['?']]	[['where']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are', 'are']]]]
1253	[yes, ,, i, think, so, .]	[[',', 'i', '.']]	[['so']]	[[['i'], []]]	[[[['think', 'think', 'think', 'think', 'think', 'think']]]]
1254	[what, color, is, an, elephant, ?]	[['color', 'elephant', '?']]	[['what']]	[[[], []]]	[[[['color', 'is', 'is', 'elephant', 'is', 'is']]]]
1255	[i, like, green]	[['i']]	[['green']]	[[['i'], []]]	[[[['like', 'like', 'like']]]]
1256	[who, is, this, ?]	[['who', '?']]	[[]]	[[['this'], []]]	[[[['is', 'is', 'is', 'is']]]]
1257	[now, ,, all, ..., what, s, your, idea, ?]	[[',', 'what', 's', 'idea', '?']]	[['now', 'your']]	[[['idea'], []]]	[[[['s', 's', 's', 's', 's', 's', 'idea', 's', 's']]]]
1258	[do, you, know, who, the, president, of, the, united, states, is, ?]	[['who', 'president', 'states', '?']]	[['united']]	[[['you', 'president'], []]]	[[[do, you]]]
1259	[no, ,, i, had, no, idea, there, was, a, camera, set, up, ., what, do, you, think, ?]	[[',', 'i', 'idea', 'a', 'camera', '.', 'what', '?']]	[['there']]	[[['i', 'you'], []]]	[[[['had', 'had', 'had', 'had', 'idea', 'had', 'was', 'had', 'camera', 'was', 'camera', 'set', 'was', 'think', 'think', 'think', 'think', 'think']]], [[do, you]]]
1260	[hello]	[[]]	[[]]	[[[], []]]	[[[['hello']]]]
1261	[how, about, we, do, something, we, both, like]	[['something']]	[['how']]	[[['we'], []]]	[[[['about', 'do', 'do', 'do', 'do', 'do', 'we', 'do']]]]
1262	[sure]	[[]]	[['sure']]	[[[], []]]	[[[['sure']]]]
1263	[we, live, in, a, society, where, pizza, gets, to, your, house, before, the, police, .]	[['a', 'society', 'pizza', 'house', 'police', '.']]	[['where', 'your']]	[[['we', 'pizza'], []]]	[[[['live', 'live', 'live', 'society', 'in', 'gets', 'gets', 'society', 'gets', 'house', 'to', 'gets', 'police', 'before', 'live']]]]
1264	[i, do, not, think, that, is, true]	[['i']]	[['not', 'true']]	[[['i', 'that'], []]]	[[[do, not], [[not, think]]]]
1265	[i, think, so, .]	[['i', '.']]	[['so']]	[[['i'], []]]	[[[['think', 'think', 'think', 'think']]]]
1266	[you, are, wrong]	[[]]	[['wrong']]	[[['you'], []]]	[[[['are', 'are', 'are']]]]
1267	[let, us, make, a, plan, to, see, the, latest, star, war, movies, together]	[['a', 'plan', 'star', 'war', 'movies']]	[['latest', 'together']]	[[['us'], []]]	[[[to, see]]]
1268	[okay]	[[]]	[[]]	[[[], []]]	[[[['okay']]]]
1269	[do, you, like, to, play, some, board, games, together, next, time]	[['board', 'games', 'time']]	[['together', 'next']]	[[['you'], []]]	[[[do, you], [to, play]]]
1270	[sure, what, kind]	[['kind']]	[['sure', 'what']]	[[[], []]]	[[[['sure', 'kind', 'sure']]]]
1271	[british, humor, .]	[['humor', '.']]	[['british']]	[[[], []]]	[[[['humor', 'humor', 'humor']]]]
1272	[why, are, you, random]	[[]]	[['why', 'random']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are']]]]
1273	[there, s, not, much, left, with, the, bleeps, ,, truth, be, told, ., any, thoughts, ?]	[['s', 'bleeps', ',', 'truth', '.', 'thoughts', '?']]	[['there', 'not', 'much']]	[[[], []]]	[[[[not, much]], [be, told]], [[['s', 'told', 's', 's', 'much', 'left', 'bleeps', 'with', 'told', 'told', 'told', 'told', 'told', 'thoughts', 'thoughts', 'thoughts']]]]
1274	[i, have, no, thoughts]	[['i', 'thoughts']]	[[]]	[[['i'], []]]	[[[['have', 'have', 'thoughts', 'have']]]]
1275	[well, ,, you, know, ,, she, does, nt, spend, a, lot, of, time, being, angry, about, it, ., what, do, you, think, ?]	[[',', ',', 'a', 'lot', 'time', '.', 'what', '?']]	[['nt', 'angry']]	[[['you', 'she', 'you'], []]]	[[[does, nt]], [[do, you]]]
1276	[i, think, she, is, crazy]	[['i']]	[['crazy']]	[[['i', 'she'], []]]	[[[['think', 'think', 'is', 'think', 'is']]]]
1277	[except, for, the, use, of, the, word, ,, absolutely, right, on, .]	[['use', 'word', ',', '.']]	[['absolutely', 'right', 'on']]	[[[], []]]	[[[['except', 'except', 'use', 'for', 'use', 'word', 'of', 'except', 'right', 'on', 'except', 'except']]]]
1278	[what, word]	[['word']]	[['what']]	[[[], []]]	[[[['word', 'word']]]]
1279	[that, means, a, male, .]	[['a', 'male', '.']]	[[]]	[[['that'], []]]	[[[['means', 'means', 'male', 'means', 'means']]]]
1280	[hello]	[[]]	[[]]	[[[], []]]	[[[['hello']]]]
1281	[hello, ,, i, really, like, board, games, ., how, about, we, talk, about, board, games]	[[',', 'i', 'board', 'games', '.', 'board', 'games']]	[['really', 'how']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'games', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'games', 'about']]], [[['like', 'like', 'like', 'like', 'like', 'games', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'games', 'about']]]]
1282	[no]	[[]]	[[]]	[[[], []]]	[[[['no']]]]
1283	[lets, talk, more, about, that, ?]	[['lets', '?']]	[['more']]	[[[], []]]	[[[['lets', 'lets', 'talk', 'more', 'about', 'lets']]]]
1284	[why, ?]	[['?']]	[['why']]	[[[], []]]	[[[['why', 'why']]]]
1285	[because, potheads, are, incapable, of, following, simple, instructions, and, getting, a, job, done, .]	[['potheads', 'instructions', 'and', 'a', 'job', '.']]	[['incapable', 'simple']]	[[['potheads', 'job'], []]]	[[[['are', 'are', 'are', 'are', 'incapable', 'of', 'instructions', 'following', 'following', 'following', 'job', 'done', 'getting', 'are']]]]
1286	[i, m, tired]	[['i', 'm']]	[['tired']]	[[['i'], []]]	[[[['m', 'm', 'm']]]]
1287	[tell, me, what, it, s, like, to, be, a, boring, .]	[['what', 's', 'a', 'boring', '.']]	[['like']]	[[['it'], []]]	[[[to, be]]]
1288	[its, fun]	[['fun']]	[['its']]	[[[], []]]	[[[['fun', 'fun']]]]
1289	[great, fun, .]	[['fun', '.']]	[['great']]	[[[], []]]	[[[['fun', 'fun', 'fun']]]]
1290	[wanna, bang, ?]	[['wanna', 'bang', '?']]	[[]]	[[[], []]]	[[[['bang', 'bang', 'bang']]]]
1291	[what, is, wan, ?]	[['what', 'wan', '?']]	[[]]	[[['wan'], []]]	[[[['is', 'is', 'is', 'is']]]]
1292	[want, to, ?]	[['?']]	[[]]	[[[], []]]	[[[['want', 'want', 'want']]]]
1293	[geez, .]	[['geez', '.']]	[[]]	[[[], []]]	[[[['geez', 'geez']]]]
1294	[haha]	[[]]	[[]]	[[[], []]]	[[[['haha']]]]
1295	[wow, ., any, thoughts, ?]	[['.', 'thoughts', '?']]	[[]]	[[[], []]]	[[[['thoughts', 'wow', 'thoughts', 'thoughts', 'thoughts']]]]
1296	[frick]	[['frick']]	[[]]	[[[], []]]	[[[['frick']]]]
1297	[will, you, be, serious, ,, and, say, something, in, a, complete, sentence, ?]	[[',', 'and', 'something', 'a', 'sentence', '?']]	[['serious', 'complete']]	[[['you'], []]]	[[[will, you]]]
1298	[i, do, nt, know, how]	[['i']]	[['nt', 'how']]	[[['i'], []]]	[[[do, nt]]]
1299	[what, movies, have, you, seen, recently, ?]	[['what', 'movies', '?']]	[['recently']]	[[['you'], []]]	[[[have, you]]]
1300	[hello]	[[]]	[[]]	[[[], []]]	[[[['hello']]]]
1301	[hello, ,, i, really, like, movies, ., how, about, we, talk, about, movies]	[[',', 'i', 'movies', '.', 'movies']]	[['really', 'how']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']]], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']]]]
1302	[ok, ., what, is, your, favorite, movie, ?]	[['.', 'what', 'movie', '?']]	[['your', 'favorite']]	[[['movie'], []]]	[[[['ok', 'ok', 'is', 'is', 'movie', 'movie', 'is', 'is']]], [[['ok', 'ok', 'is', 'is', 'movie', 'movie', 'is', 'is']]]]
1303	[do, you, like, super, hero, movies, or, disney, movies, ?]	[['hero', 'movies', 'or', 'disney', 'movies', '?']]	[['super']]	[[['you'], []]]	[[[do, you]]]
1304	[super, hero]	[['hero']]	[['super']]	[[[], []]]	[[[['hero', 'hero']]]]
1305	[i, just, saw, captain, america, :, civil, war, ., it, is, a, really, nice, one, ,, much, better, than, the, previous, captain, america, movie, .]	[['i', 'captain', 'america', ':', 'war', '.', 'a', ',', 'captain', 'america', 'movie', '.']]	[['just', 'civil', 'really', 'nice', 'much', 'better', 'previous']]	[[['i', 'it'], []]]	[[[['saw', 'saw', 'saw', 'america', 'saw', 'america', 'war', 'america', 'saw', 'is', 'is', 'one', 'nice', 'one', 'is', 'one', 'better', 'one', 'better', 'movie', 'movie', 'america', 'movie', 'than', 'is']]], [[['saw', 'saw', 'saw', 'america', 'saw', 'america', 'war', 'america', 'saw', 'is', 'is', 'one', 'nice', 'one', 'is', 'one', 'better', 'one', 'better', 'movie', 'movie', 'america', 'movie', 'than', 'is']]]]
1306	[why, ?]	[['?']]	[['why']]	[[[], []]]	[[[['why', 'why']]]]
1307	[because, potheads, are, incapable, of, following, simple, instructions, and, getting, a, job, done, .]	[['potheads', 'instructions', 'and', 'a', 'job', '.']]	[['incapable', 'simple']]	[[['potheads', 'job'], []]]	[[[['are', 'are', 'are', 'are', 'incapable', 'of', 'instructions', 'following', 'following', 'following', 'job', 'done', 'getting', 'are']]]]
1308	[ok, ...]	[[]]	[[]]	[[[], []]]	[[[['ok', 'ok']]]]
1309	[thank, you, .]	[['.']]	[[]]	[[[], []]]	[[[['thank', 'thank', 'thank']]]]
1310	[that, was, weird]	[[]]	[['weird']]	[[['that'], []]]	[[[['was', 'was', 'was']]]]
1311	[i, really, like, the, first, avenger, movie, ,, have, you, seen, it, before, ?]	[['i', 'avenger', 'movie', ',', '?']]	[['really', 'first', 'before']]	[[['i', 'you'], []]]	[[[have, you]]]
1312	[yes, i, have, seen, it, .]	[['i', '.']]	[[]]	[[['i'], []]]	[[[have, seen]]]
1313	[do, you, want, to, see, captain, america, :, civil, war, together, ?]	[['captain', 'america', ':', 'war', '?']]	[['civil', 'together']]	[[['you'], []]]	[[[do, you], [to, see]]]
1314	[no, thank, you]	[[]]	[[]]	[[[], []]]	[[[['thank', 'thank', 'thank']]]]
1315	[have, you, seen, captain, america, :, civil, war, ?]	[['captain', 'america', ':', 'war', '?']]	[['civil']]	[[['you'], []]]	[[[have, you]]]
1316	[no, i, have, nt, seen, it, yet, .]	[['i', '.']]	[['nt', 'yet']]	[[['i'], []]]	[[[have, nt]]]
1317	[oh, ,, my, god, .]	[[',', '.']]	[[]]	[[[], []]]	[[[['oh', 'oh', 'god', 'oh', 'oh']]]]
1318	[oh, your, god, what, ?]	[['what', '?']]	[[]]	[[[], []]]	[[[['what', 'oh', 'oh', 'what', 'what']]]]
1319	[who, is, your, favorite, super, hero, ?]	[['who', 'hero', '?']]	[['your', 'favorite', 'super']]	[[['who'], []]]	[[[['is', 'is', 'hero', 'hero', 'hero', 'is', 'is']]]]
1320	[hi, ,, how, are, you, ?]	[[',', '?']]	[['how']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are', 'are', 'are']]]]
1321	[hello, ,, i, really, like, movies, ., how, about, we, talk, about, movies]	[[',', 'i', 'movies', '.', 'movies']]	[['really', 'how']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']]], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']]]]
1322	[ok, ,, what, s, your, favorite, movie, ?]	[[',', 'what', 's', 'movie', '?']]	[['your', 'favorite']]	[[['movie'], []]]	[[[['s', 's', 's', 's', 'movie', 'movie', 's', 's']]]]
1323	[do, you, like, super, hero, movies, or, disney, movies, ?]	[['hero', 'movies', 'or', 'disney', 'movies', '?']]	[['super']]	[[['you'], []]]	[[[do, you]]]
1324	[no, ,, i, do, nt, .]	[[',', 'i', '.']]	[['nt']]	[[['i'], []]]	[[[['do', 'do', 'do', 'do', 'do', 'do']]]]
1325	[i, do, nt, think, so, ., what, s, your, idea, ?]	[['i', '.', 'what', 's', 'idea', '?']]	[['nt', 'so', 'your']]	[[['i', 'idea'], []]]	[[[do, nt]], [[['think', 'think', 'think', 'think', 'think', 'think', 's', 's', 'idea', 's', 's']]]]
1326	[i, like, comedies, .]	[['i', 'comedies', '.']]	[[]]	[[['i'], []]]	[[[['like', 'like', 'like', 'like']]]]
1327	[i, really, like, the, first, avenger, movie, ,, have, you, seen, it, before, ?]	[['i', 'avenger', 'movie', ',', '?']]	[['really', 'first', 'before']]	[[['i', 'you'], []]]	[[[have, you]]]
1328	[no, ,, i, have, nt, .]	[[',', 'i', '.']]	[['nt']]	[[['i'], []]]	[[[['have', 'have', 'have', 'have', 'have', 'have']]]]
1329	[i, really, liked, the, first, avenger, movie, ., when, iron, man, came, back, alive, ,, i, cried, for, it, .]	[['i', 'avenger', 'movie', '.', 'iron', 'man', ',', 'i', '.']]	[['really', 'first', 'when', 'back', 'alive']]	[[['i', 'man', 'i'], []]]	[[[['liked', 'liked', 'liked', 'movie', 'movie', 'movie', 'liked', 'liked', 'came', 'man', 'came', 'cried', 'came', 'came', 'cried', 'cried', 'cried', 'cried', 'for', 'cried']]], [[['liked', 'liked', 'liked', 'movie', 'movie', 'movie', 'liked', 'liked', 'came', 'man', 'came', 'cried', 'came', 'came', 'cried', 'cried', 'cried', 'cried', 'for', 'cried']]]]
1330	[do, you, like, comedies, ?]	[['comedies', '?']]	[[]]	[[['you'], []]]	[[[do, you]]]
1331	[i, just, saw, captain, america, :, civil, war, ., it, is, a, really, nice, one, ,, much, better, than, the, previous, captain, america, movie, .]	[['i', 'captain', 'america', ':', 'war', '.', 'a', ',', 'captain', 'america', 'movie', '.']]	[['just', 'civil', 'really', 'nice', 'much', 'better', 'previous']]	[[['i', 'it'], []]]	[[[['saw', 'saw', 'saw', 'america', 'saw', 'america', 'war', 'america', 'saw', 'is', 'is', 'one', 'nice', 'one', 'is', 'one', 'better', 'one', 'better', 'movie', 'movie', 'america', 'movie', 'than', 'is']]], [[['saw', 'saw', 'saw', 'america', 'saw', 'america', 'war', 'america', 'saw', 'is', 'is', 'one', 'nice', 'one', 'is', 'one', 'better', 'one', 'better', 'movie', 'movie', 'america', 'movie', 'than', 'is']]]]
1332	[i, have, nt, seen, that, movie, .]	[['i', 'movie', '.']]	[['nt']]	[[['i'], []]]	[[[have, nt]]]
1333	[my, favorite, super, hero, is, captain, america, .]	[['hero', 'captain', 'america', '.']]	[['my', 'favorite', 'super']]	[[['hero'], []]]	[[[['hero', 'hero', 'hero', 'is', 'is', 'america', 'is', 'is']]]]
1334	[why, do, you, like, him, ?]	[['?']]	[['why']]	[[['you'], []]]	[[[do, you]]]
1335	[who, is, your, favorite, super, hero, ?]	[['who', 'hero', '?']]	[['your', 'favorite', 'super']]	[[['who'], []]]	[[[['is', 'is', 'hero', 'hero', 'hero', 'is', 'is']]]]
1336	[i, do, nt, have, one, .]	[['i', '.']]	[['nt']]	[[['i'], []]]	[[[do, nt]]]
1337	[what, i, meant, to, say, was, ,, what, is, it, that, you, hate, ?]	[['what', 'i', ',', 'what', '?']]	[['that']]	[[['i', 'it', 'you'], []]]	[[[to, say]]]
1338	[i, do, nt, hate, anything, .]	[['i', 'anything', '.']]	[['nt']]	[[['i'], []]]	[[[do, nt]]]
1339	[so, you, re, less, intelligent, than, a, computer, ?, !]	[['a', 'computer', '?', '!']]	[['less', 'intelligent']]	[[['you'], []]]	[[[['re', 're', 're', 'intelligent', 're', 'intelligent', 'computer', 'than', 're', 're']]]]
1340	[hello]	[[]]	[[]]	[[[], []]]	[[[['hello']]]]
1341	[the, average, guy, is, nt, earning, stratospheric, sums, of, money, being, a, huge, headline, act, in, vegas, ., any, thoughts, ?]	[['guy', 'sums', 'money', 'a', 'headline', 'act', 'vegas', '.', 'thoughts', '?']]	[['average', 'nt', 'stratospheric', 'huge']]	[[['guy'], []]]	[[[is, nt]], [[['guy', 'guy', 'earning', 'earning', 'earning', 'earning', 'sums', 'earning', 'sums', 'of', 'earning', 'act', 'act', 'act', 'being', 'act', 'in', 'earning', 'thoughts', 'thoughts', 'thoughts']]]]
1342	[so, you, say]	[[]]	[['so']]	[[['you'], []]]	[[[['say', 'say', 'say']]]]
1343	[yes, ,, but, you, talk, about, love, and, everything, and, then, you, re, just, covered, in, skulls, .]	[[',', 'but', 'love', 'and', 'everything', 'and', 'skulls', '.']]	[['then', 'just']]	[[['you'], []]]	[[[['talk', 'talk', 'talk', 'talk', 'talk', 'talk', 'about', 'love', 'love', 'covered', 'covered', 'covered', 'covered', 'covered', 'covered', 'covered', 'in', 'covered']]], [[re, just]]]
1344	[you, are, of, topic]	[['topic']]	[[]]	[[['you'], []]]	[[[['are', 'are', 'are', 'of']]]]
1345	[oh, ,, 100, percent, .]	[[',', 'percent', '.']]	[[]]	[[[], []]]	[[[['percent', 'percent', 'percent', 'percent', 'percent']]]]
1346	[that, is, right]	[[]]	[['right']]	[[['that'], []]]	[[[['is', 'is', 'is']]]]
